,dataset,ligand_A,ligand_B,exp_ddG,exp_err,calc_ddG,calc_err,FF
222,mcl1,42,54,-0.8800001139999996,0.2684902113357948,-2.13,0.17,Sage 2.2.1 + AshGC
223,mcl1,37,60,0.0299997329999985,0.298581463967541,0.16,0.16,Sage 2.2.1 + AshGC
224,mcl1,37,53,-1.010000229000001,0.3561604634433917,-2.21,0.08,Sage 2.2.1 + AshGC
225,mcl1,28,46 flip,-0.9800000190000002,0.0345825805291095,-1.57,0.29,Sage 2.2.1 + AshGC
226,mcl1,30 flip,40 flip,0.5999999049999998,0.1913256490514367,-0.75,0.18,Sage 2.2.1 + AshGC
227,mcl1,26,68,0.549999714000001,0.3708633645967204,0.74,0.04,Sage 2.2.1 + AshGC
228,mcl1,28,39,-0.4100003240000003,0.0615387166234277,-0.94,0.38,Sage 2.2.1 + AshGC
229,mcl1,26,44,-0.4300003050000001,0.2625337906083593,-0.45,0.08,Sage 2.2.1 + AshGC
230,mcl1,27,38 flip,-0.9000000950000002,0.2025796772471379,-2.14,1.22,Sage 2.2.1 + AshGC
231,mcl1,27,45,-2.829999923,0.2325638521194381,-1.99,0.85,Sage 2.2.1 + AshGC
232,mcl1,49,50,-0.9700002669999996,0.1898972748957227,-0.41,0.05,Sage 2.2.1 + AshGC
233,mcl1,42,62,0.9399995810000004,0.2365237297829773,0.72,0.04,Sage 2.2.1 + AshGC
234,mcl1,27,47 flip,0.3399996759999997,0.2032815446079434,0.25,0.3,Sage 2.2.1 + AshGC
235,mcl1,27,40 flip,-1.1300001140000004,0.1256972658007068,-1.21,0.27,Sage 2.2.1 + AshGC
236,mcl1,27,39,-0.9100003240000004,0.1327815235176787,-0.96,0.23,Sage 2.2.1 + AshGC
237,mcl1,27,46 flip,-1.4800000190000002,0.1226371649218526,-0.69,0.21,Sage 2.2.1 + AshGC
238,mcl1,60,67,1.3400001520000009,0.0272318759834295,-0.7,0.08,Sage 2.2.1 + AshGC
239,mcl1,37,56,-0.3100004199999997,0.2998338634626495,-0.01,0.07,Sage 2.2.1 + AshGC
240,mcl1,32,41 flip,-0.5500001900000004,0.1282828564150331,-2.59,0.53,Sage 2.2.1 + AshGC
241,mcl1,33,48 flip,0.2200002670000005,0.1768291560808441,4.72,0.52,Sage 2.2.1 + AshGC
242,mcl1,53,58,0.5500001910000005,0.1996461926777022,-0.11,0.08,Sage 2.2.1 + AshGC
243,mcl1,30 flip,37,-1.0999999039999997,0.3524587950528728,-2.91,0.5,Sage 2.2.1 + AshGC
244,mcl1,42,57,-0.1400003429999987,0.2025488297052552,-0.09,0.08,Sage 2.2.1 + AshGC
245,mcl1,42,68,1.209999562000001,0.3184153996361528,-0.14,0.15,Sage 2.2.1 + AshGC
246,mcl1,56,58,-0.1499996180000007,0.0539321074076414,-1.88,0.07,Sage 2.2.1 + AshGC
247,mcl1,43 flip,47 flip,1.25,0.1702329813028259,0.65,0.13,Sage 2.2.1 + AshGC
248,mcl1,33,35,-1.9300003059999993,0.2816386961939657,-0.53,0.28,Sage 2.2.1 + AshGC
249,mcl1,51,62,0.489999770999999,0.255109640885622,0.29,0.18,Sage 2.2.1 + AshGC
250,mcl1,52,53,-0.7300004960000006,0.2048955516309386,-1.26,0.03,Sage 2.2.1 + AshGC
251,mcl1,60,65,0.510000229000001,0.194192522431953,-1.39,0.07,Sage 2.2.1 + AshGC
252,mcl1,33,41 flip,-0.25,0.1850066395498954,-0.32,1.37,Sage 2.2.1 + AshGC
253,mcl1,33,45,-2.069999694999999,0.2656574589772209,-1.06,0.37,Sage 2.2.1 + AshGC
254,mcl1,42,44,0.2299995429999999,0.181032380354026,-1.25,0.05,Sage 2.2.1 + AshGC
255,mcl1,23,66,0.399999618999999,0.1332388886188016,-1.57,0.02,Sage 2.2.1 + AshGC
256,mcl1,42,51,0.4499998100000013,0.2727169821871053,0.87,0.09,Sage 2.2.1 + AshGC
257,mcl1,65,67,0.8299999229999999,0.1943155412931798,0.8,0.09,Sage 2.2.1 + AshGC
258,mcl1,28,38 flip,-0.4000000950000002,0.1649078721272494,-5.03,0.88,Sage 2.2.1 + AshGC
259,mcl1,31,35,-0.8900003439999997,0.2213629410035575,0.8,0.08,Sage 2.2.1 + AshGC
260,mcl1,27,28,-0.5,0.1240608010850675,0.37,0.18,Sage 2.2.1 + AshGC
261,mcl1,36,52,-1.0499992369999998,0.0828949985175562,-0.4,0.11,Sage 2.2.1 + AshGC
262,mcl1,35,37,-0.1399993889999997,0.3701606599049823,-0.8,0.12,Sage 2.2.1 + AshGC
263,mcl1,32,33,-0.3000001900000004,0.2108077718622938,-0.97,0.14,Sage 2.2.1 + AshGC
264,mcl1,27,30 flip,-1.7300000190000002,0.2236977940549839,-0.22,0.1,Sage 2.2.1 + AshGC
265,mcl1,42,66,0.4699993140000007,0.2191709612262531,-1.64,0.13,Sage 2.2.1 + AshGC
266,mcl1,26,57,-0.8000001909999988,0.277808021643576,0.81,0.03,Sage 2.2.1 + AshGC
267,mcl1,32,34,-0.2899999619999995,0.2246043987723282,-1.82,0.19,Sage 2.2.1 + AshGC
268,mcl1,28,29,-0.3200001710000002,0.1184481478705222,-0.1,0.22,Sage 2.2.1 + AshGC
269,thrombin,1a,3b,-0.3800001144409179,0.0,-1.38,0.09,Sage 2.2.1 + AshGC
270,thrombin,3a,5,0.7399997711181641,0.0,1.81,0.11,Sage 2.2.1 + AshGC
271,thrombin,1b,1a,0.9800000190734864,0.0,1.45,0.04,Sage 2.2.1 + AshGC
272,thrombin,6b,1b,0.4300003051757812,0.0,0.32,0.16,Sage 2.2.1 + AshGC
273,thrombin,1a,5,-0.0999999046325683,0.0,0.44,0.12,Sage 2.2.1 + AshGC
274,thrombin,6b,7a,0.6700000762939453,0.0,0.59,0.06,Sage 2.2.1 + AshGC
275,thrombin,1d,1b,-0.2100000381469726,0.0,0.47,0.09,Sage 2.2.1 + AshGC
276,thrombin,6e,7a,0.6899995803833008,0.0,0.39,0.09,Sage 2.2.1 + AshGC
277,thrombin,6a,6e,0.2700004577636701,0.0,0.55,0.12,Sage 2.2.1 + AshGC
278,thrombin,3a,3b,0.4599995613098144,0.0,0.09,0.04,Sage 2.2.1 + AshGC
279,thrombin,1d,1c,-0.3100004196166992,0.0,0.09,0.04,Sage 2.2.1 + AshGC
280,thrombin,6e,1b,0.4499998092651367,0.0,0.05,0.08,Sage 2.2.1 + AshGC
281,thrombin,1a,1c,-1.080000400543213,0.0,-1.89,0.1,Sage 2.2.1 + AshGC
282,thrombin,6a,6b,0.2899999618530255,0.0,0.1,0.09,Sage 2.2.1 + AshGC
