Id,Temperature (K),Pressure (kPa),Phase,N Components,Component 1,Role 1,Mole Fraction 1,Exact Amount 1,Component 2,Role 2,Mole Fraction 2,Exact Amount 2,Density Value (g / ml),Density Uncertainty (g / ml),EnthalpyOfMixing Value (kJ / mol),EnthalpyOfMixing Uncertainty (kJ / mol),Source
dhmix_2032054002989285202,298.2,100.0,Liquid,2,C1CCCCC1,Solvent,0.2606,,c1ccccc1,Solvent,0.7394,,,,0.6282,0.00695,10.1016/j.jct.2014.05.020
dhmix_2032092392224791143,298.15,101.0,Liquid,2,CCCCCl,Solvent,0.294,,CN1CCCC1=O,Solvent,0.706,,,,0.145,0.002,10.1016/j.jct.2008.01.024
dhmix_2035043834668174738,298.15,101.0,Liquid,2,CC(C)CCl,Solvent,0.727,,CC(C)OC(C)C,Solvent,0.273,,,,-0.0791,0.001,10.1016/j.fluid.2011.06.001
dens_2043932586863297517,298.15,101.0,Liquid,2,Cc1ccccc1N,Solvent,0.2557,,Cc1ccccn1,Solvent,0.7443,,0.9597930000000002,0.000307,,,10.1016/j.jct.2010.12.028
dens_2044343767902744917,298.15,100.0,Liquid,2,CCCCNCCCC,Solvent,0.2639,,CN(C)C=O,Solvent,0.7361,,0.8609240000000001,0.001053,,,10.1021/acs.jced.5b00802
dhmix_2045558659745342762,298.15,101.3,Liquid,2,C1COCCO1,Solvent,0.25,,O=C1CCCC1,Solvent,0.75,,,,0.04589,0.00057,10.1021/je034037l
dens_2048882523684785323,298.15,100.0,Liquid,2,CCCCN,Solvent,0.2428,,CN(C)C=O,Solvent,0.7572,,0.8845160000000002,0.0010795,,,10.1021/acs.jced.5b00802
dhmix_2049409847826957069,308.15,100.0,Liquid,2,C1COCCO1,Solvent,0.5725,,O=C1CCCCCC1,Solvent,0.4275,,,,0.1032,0.00125,10.1021/acs.jced.6b00606
dens_2050971608254563562,298.15,101.0,Liquid,2,C1CCOCC1,Solvent,0.7776,,CCCC(C)=O,Solvent,0.2224,,0.8602600000000002,0.000225,,,10.1021/je025649t
dens_2050989667433027345,298.15,101.0,Liquid,2,CCCOC(=O)CC,Solvent,0.7316,,ClCCCl,Solvent,0.2683999999999999,,0.9416300000000002,0.00041,,,10.1016/j.jct.2008.10.007
dhmix_2057268871469440345,313.15,101.0,Liquid,2,CN(CCO)CCO,Solvent,0.4941,,O,Solvent,0.5059,,,,-2.072,0.042,10.1016/j.jct.2007.03.010
dhmix_2058027215081824002,303.15,101.0,Liquid,2,CC(C)CC(C)(C)C,Solvent,0.5125,,CC(C)OC(C)C,Solvent,0.4875,,,,0.197047,0.002233,10.1021/je9001416
dens_2059977872695273860,298.15,101.0,Liquid,2,CC(C)(C)O,Solvent,0.2764,,OC1=NCCC1,Solvent,0.7236,,1.0036300000000002,0.000155,,,10.1021/je801006q
dhmix_2061017773943059163,298.15,101.0,Liquid,2,CC(C)CCl,Solvent,0.5453,,CC(C)OC(C)C,Solvent,0.4547,,,,-0.0957,0.0012,10.1016/j.fluid.2011.06.001
dhmix_2064863820579823472,298.15,101.0,Liquid,2,CC1(C)C(=O)[C@]2(C)CC[C@H]1C2,Solvent,0.286,,CCO,Solvent,0.714,,,,0.876,0.0265,10.1016/j.jct.2013.09.024
dens_2066106943074488377,297.71,101.0,Liquid,2,CCC(C)(C)O,Solvent,0.4987,,CCOC(C)(C)CC,Solvent,0.5013,,0.7789000000000001,0.0002,,,10.1021/je300670n
dhmix_2073221746044178865,298.15,101.3,Liquid,2,C1COCO1,Solvent,0.7,,O=C1CCCC1,Solvent,0.3,,,,-0.02292,0.00048,10.1021/je034223r
dhmix_2082719856827715525,298.15,101.0,Liquid,2,CC(C)=O,Solvent,0.2316,,CNc1ccccc1,Solvent,0.7684,,,,-0.5,0.0055,10.1021/je200333p
dens_2082904246943387785,298.15,101.0,Liquid,2,CC(C)CC(C)(C)C,Solvent,0.7,,CCCO,Solvent,0.3,,0.7046500000000001,0.00028,,,10.1016/j.fluid.2012.06.031
dens_2082942929724025754,298.15,101.3,Liquid,2,CC(=O)O,Solvent,0.5007,,CCOC(C)=O,Solvent,0.4992999999999999,,0.9514000000000002,0.00018,,,10.1021/je0342825
dens_2083647399813856863,298.15,100.0,Liquid,2,CCCCC(=O)OC,Solvent,0.5,,COC=O,Solvent,0.5,,0.90817,0.00012,,,10.1016/j.jct.2015.02.019
dens_2084884200020865153,298.0,100.0,Liquid,2,CN(C)C=O,Solvent,0.5022,,ClCCCCCl,Solvent,0.4978,,1.0524000000000004,0.0022,,,10.1021/je700339f
dhmix_2087191560828954665,298.43,101.0,Liquid,2,CCC#N,Solvent,0.3017999999999999,,CCOC(C)(C)C,Solvent,0.6982,,,,0.4557,0.0062,10.1021/je301238f
dhmix_2087211371221637515,298.15,101.0,Liquid,2,C1CCCCC1,Solvent,0.3976,,Cc1ccccc1,Solvent,0.6024,,,,0.5887,0.0038,10.1016/j.jct.2008.12.004
dhmix_2090645014617792088,298.15,100.0,Liquid,2,CCCCCC(C)=O,Solvent,0.7804,,CCN(CC)CC,Solvent,0.2196,,,,0.216,0.0025,10.1016/j.fluid.2013.07.037
dhmix_2095849460846933749,298.15,101.0,Liquid,2,CN(C)CCO,Solvent,0.2052,,O,Solvent,0.7948,,,,-2.587,0.0525,10.1016/j.jct.2007.03.010
dens_2101076093650667254,298.15,101.0,Liquid,2,C1CCOCC1,Solvent,0.2461,,Cc1cccnc1,Solvent,0.7539,,0.9348570000000002,0.0004915,,,10.1016/j.tca.2011.02.002
dhmix_2104877778255660541,298.15,101.0,Liquid,2,CN1CCNCC1,Solvent,0.7926,,O,Solvent,0.2074,,,,-1.753,0.019,10.1016/j.jct.2015.06.006
dhmix_2110036905458432527,298.15,101.0,Liquid,2,C1CCOCC1,Solvent,0.5,,CCCC(C)=O,Solvent,0.5,,,,0.09128,0.000745,10.1021/je025649t
dhmix_2113867665443382260,298.15,101.0,Liquid,2,CC(C)(C)O,Solvent,0.5057,,OC1=NCCC1,Solvent,0.4943,,,,0.4323,0.0047,10.1021/je801006q
dens_2114087819315397674,298.15,101.0,Liquid,2,C1CCOCC1,Solvent,0.2239,,c1ccccc1,Solvent,0.7761,,0.8761000000000002,0.0005,,,10.1021/je5004719
dhmix_2115887311157424439,308.15,101.0,Liquid,2,C1CCOCC1,Solvent,0.4425,,Cc1ccccc1C,Solvent,0.5575,,,,-0.0342,0.0006,10.1016/j.jct.2010.07.016
dens_2116122074208412816,298.15,101.0,Liquid,2,C1COCO1,Solvent,0.5169,,Cc1ccccc1Cl,Solvent,0.4831,,1.0694000000000004,0.0005,,,10.1021/je400722h
dens_2116538688699898630,298.15,101.0,Liquid,2,CCCCC,Solvent,0.748,,CCOC=O,Solvent,0.252,,0.6707000000000002,0.000165,,,10.1016/j.fluid.2013.11.026
dens_2117437653657529936,298.15,101.0,Liquid,2,O,Solvent,0.49944,,OCCO,Solvent,0.50056,,1.0923200000000002,0.0005,,,10.1016/j.fluid.2013.01.025
dens_2119038106130692566,293.15,100.0,Liquid,2,C=CCCCC,Solvent,0.9,,CCCCO,Solvent,0.0999999999999999,,0.6818000000000001,0.00035,,,10.1021/je301301j
dens_2120180841946941904,298.15,100.0,Liquid,2,CN1CCCC1=O,Solvent,0.7037,,ClCCCl,Solvent,0.2963,,1.0851000000000002,0.0002,,,10.1021/je7003758
dens_2122087913625588650,298.15,101.0,Liquid,2,CCCCO,Solvent,0.5004,,OC1=NCCC1,Solvent,0.4996,,0.94503,0.00015,,,10.1021/je801006q
dens_2122243202487460038,298.15,101.0,Liquid,2,NCCNCCO,Solvent,0.07,,O,Solvent,0.93,,1.0222800000000003,0.000125,,,10.1021/je060032n
dhmix_2123104364752085973,298.41,101.0,Liquid,2,CC#N,Solvent,0.5024,,CCOC(C)(C)CC,Solvent,0.4976,,,,0.9514,0.01285,10.1021/je301238f
dens_2125225436672643171,308.15,101.0,Liquid,2,COc1ccccc1,Solvent,0.2636,,OCCCc1ccccc1,Solvent,0.7363999999999999,,0.9885500000000002,0.00026,,,10.1021/je050085p
dens_2125738917625119746,298.15,101.0,Liquid,2,CN1CCNCC1,Solvent,0.2091,,O,Solvent,0.7908999999999999,,1.0013300000000005,4.000000000000001e-05,,,10.1016/j.jct.2011.06.020
dens_2130734827464543484,298.15,101.0,Liquid,2,C1CCOCC1,Solvent,0.4986,,Cc1ccccc1N,Solvent,0.5014,,0.9459860000000002,0.0002275,,,10.1016/j.tca.2011.06.020
dens_2132389260498116100,298.15,101.0,Liquid,2,C1COCO1,Solvent,0.7266,,Cc1ccccc1Cl,Solvent,0.2734,,1.0652000000000004,0.0005,,,10.1021/je400722h
dens_2132434707742398672,298.41,101.0,Liquid,2,CC#N,Solvent,0.7007,,CCOC(C)(C)C,Solvent,0.2993,,0.7595000000000002,0.00045,,,10.1021/je301238f
dens_2137193781476321689,298.15,101.0,Liquid,2,C1CCCCC1,Solvent,0.4993999999999999,,C1COCCO1,Solvent,0.5006,,0.8769800000000002,8.500000000000002e-05,,,10.1016/j.jct.2005.09.004
dhmix_2139191906108099278,298.15,101.0,Liquid,2,CCCCCC,Solvent,0.7484,,Cc1ccccc1,Solvent,0.2516,,,,0.393,0.00525,10.1016/j.jct.2006.08.011
dens_2139916485431809739,298.15,101.3,Liquid,2,CCCCCC(C)=O,Solvent,0.4499,,CCCCNCCCC,Solvent,0.5501,,0.7778490000000002,9.250000000000004e-05,,,10.1016/j.jct.2011.05.003
dhmix_2140219321314974832,298.2,101.3,Liquid,2,CC(C)O,Solvent,0.2491999999999999,,CCOC(=O)CC(=O)OCC,Solvent,0.7508,,,,1.804,0.0195,10.1021/je9003806
dens_2140255080270683255,298.15,101.0,Liquid,2,CNCCO,Solvent,0.5041,,O,Solvent,0.4959,,0.9688100000000002,0.000235,,,10.1021/je060457+
dens_2143224954274301646,298.15,101.325,Liquid,2,C1COCCN1,Solvent,0.793,,O,Solvent,0.2069999999999999,,1.0057000000000005,0.00245,,,10.1021/je020191g
dens_2147961966649785964,298.15,100.0,Liquid,2,CN1CCCC1=O,Solvent,0.2034,,ClCCCCCl,Solvent,0.7966,,1.1142000000000003,0.00125,,,10.1021/je7003758
dens_2148625905124179228,293.15,101.0,Liquid,2,CN1CCCC1=O,Solvent,0.5135000000000001,,c1ccccc1,Solvent,0.4865,,0.9684700000000004,0.00018,,,10.1016/j.jct.2006.05.006
dhmix_2150748700976341390,298.15,101.0,Liquid,2,COC=O,Solvent,0.7322,,ClCCCl,Solvent,0.2678,,,,0.0733,0.00065,10.1016/j.jct.2006.10.008
dens_2151624238307438579,298.15,101.0,Liquid,2,C1CCCCC1,Solvent,0.4996,,c1ccccc1,Solvent,0.5004,,0.8136000000000002,0.0002,,,10.1021/je900468u
dhmix_2151915164800249159,298.15,101.0,Liquid,2,NCCCO,Solvent,0.4989,,O,Solvent,0.5011,,,,-2.462,0.05,10.1016/j.jct.2007.03.010
dhmix_2153484274601023462,308.15,101.32,Liquid,2,OCCO,Solvent,0.2365,,OCc1ccccc1,Solvent,0.7635000000000001,,,,0.209,0.0048,10.1021/je0342062
dhmix_2159166971890431611,313.15,101.0,Liquid,2,CCCCOCCO,Solvent,0.503,,c1ccccc1,Solvent,0.497,,,,0.5563,0.00605,10.1021/je060026r
dens_2159189189323382129,298.15,101.3,Liquid,2,C1COCO1,Solvent,0.509,,O=C1CCCC1,Solvent,0.491,,0.9954700000000004,0.000255,,,10.1021/je034223r
dens_2160347625926734171,313.15,101.0,Liquid,2,NCCNCCO,Solvent,0.3997,,O,Solvent,0.6003000000000001,,1.0370100000000002,0.00017,,,10.1021/je060032n
dens_2164931079383730458,298.15,101.0,Liquid,2,C1CCCCC1,Solvent,0.2498,,CCCCCCCC,Solvent,0.7502,,0.7110900000000002,0.000605,,,10.1016/j.jct.2005.02.006
dhmix_2167194839965893775,298.15,101.0,Liquid,2,C1CCCCC1,Solvent,0.2047,,CNc1ccccc1,Solvent,0.7953,,,,0.972,0.0105,10.1016/j.jct.2012.07.006
dens_2170005205537611903,298.15,100.0,Liquid,2,CCCCCCC,Solvent,0.7404999999999999,,CNc1ccccc1,Solvent,0.2595,,0.7424910000000001,0.00014,,,10.1021/je400134d
dhmix_2172958016973998782,298.15,101.0,Liquid,2,CC(C)OC(C)C,Solvent,0.7274,,CCCCCl,Solvent,0.2726,,,,-0.0732,0.00095,10.1016/j.fluid.2011.06.001
dens_2175678963728280102,298.15,101.0,Liquid,2,c1cc[nH]c1,Solvent,0.8207,,c1ccccc1,Solvent,0.1793,,0.9503300000000002,0.000195,,,10.1021/je100526j
dhmix_2176066044762351314,298.15,101.3,Liquid,2,C1COCCO1,Solvent,0.5,,O=C1CCCC1,Solvent,0.5,,,,0.07457,0.00068,10.1021/je034037l
dens_2176760690216013190,298.15,100.0,Liquid,2,CCCCCl,Solvent,0.2992,,CN(C)C=O,Solvent,0.7008,,0.9218000000000002,0.0002,,,10.1021/je700096m
dens_2178519151618162327,298.15,101.0,Liquid,2,BrCCBr,Solvent,0.0845,,CCOC(=O)CC,Solvent,0.9155,,0.9671200000000002,0.001185,,,10.1016/j.jct.2005.07.009
dhmix_2179790497557155121,298.15,101.3,Liquid,2,C1COCO1,Solvent,0.25,,CCCCCC(C)=O,Solvent,0.75,,,,0.2754,0.00155,10.1021/je034223r
dens_2184890539598897414,298.15,101.0,Liquid,2,BrCCBr,Solvent,0.7537,,COC(C)=O,Solvent,0.2463,,1.8774400000000004,0.003355,,,10.1016/j.jct.2006.05.004
dhmix_2185600772306866523,298.15,101.0,Liquid,2,C1CCCCC1,Solvent,0.7066,,CNc1ccccc1,Solvent,0.2934,,,,1.521,0.0165,10.1016/j.jct.2012.07.006
dhmix_2188192519537783225,298.15,101.0,Liquid,2,BrCCCBr,Solvent,0.4852999999999999,,COC=O,Solvent,0.5147,,,,0.9249,0.00795,10.1016/j.jct.2006.05.004
dhmix_2190321904514017195,298.15,100.0,Liquid,2,CC1CCCCC1,Solvent,0.5004,,CCCO,Solvent,0.4996,,,,0.533,0.0055,10.1016/j.jct.2016.10.005
dens_2192453328981134857,298.15,101.3,Liquid,2,O,Solvent,0.2563,,OCCCO,Solvent,0.7437,,1.0503800000000003,0.00023,,,10.1021/je0340755
dhmix_2197474303483843520,298.15,101.0,Liquid,2,CCCCCC(C)=O,Solvent,0.2946999999999999,,CCCCNCCCC,Solvent,0.7053,,,,0.256,0.003,10.1016/j.fluid.2013.01.011
dens_2197722676869071446,298.0,101.0,Liquid,2,CCCCOC(C)=O,Solvent,0.2012,,CCOC(C)=O,Solvent,0.7988,,0.8889000000000001,0.0002,,,10.1021/je400036b
dens_2202320865422067654,298.15,101.0,Liquid,2,CC#N,Solvent,0.2003,,c1ccccc1,Solvent,0.7997,,0.8623400000000002,7.000000000000002e-05,,,10.1016/j.fluid.2015.01.002
dens_2206474931715086506,298.15,100.0,Liquid,2,CCCNCCC,Solvent,0.2522999999999999,,CN(C)C=O,Solvent,0.7477,,0.8674480000000002,0.0010625,,,10.1021/acs.jced.5b00802
dens_2206669234010960082,298.15,101.0,Liquid,2,CCOC(=O)CC(=O)OCC,Solvent,0.5004,,CO,Solvent,0.4996,,0.9962350000000002,9.150000000000002e-05,,,10.1021/je100100n
dhmix_2207737661467473238,308.15,101.0,Liquid,2,Cc1ccccc1N,Solvent,0.7827,,Cc1ccncc1,Solvent,0.2173,,,,-0.8885,0.0182,10.1016/j.jct.2010.12.028
dens_2209251330117172412,298.15,101.0,Liquid,2,CCC(C)=O,Solvent,0.7463,,CNc1ccccc1,Solvent,0.2537,,0.8582020000000002,0.000102,,,10.1021/je100472t
dens_2217768278673417111,298.15,101.0,Liquid,2,CC1CCCCC1,Solvent,0.2027,,CCCO,Solvent,0.7973,,0.7942000000000002,0.00398,,,10.1016/j.jct.2005.06.011
dens_2219707647619104462,298.15,101.0,Liquid,2,COC=O,Solvent,0.7384,,ClCCCCl,Solvent,0.2616,,1.03754,0.0002,,,10.1016/j.jct.2006.10.008
dens_2219735864754655748,308.15,101.0,Liquid,2,CCOc1ccccc1,Solvent,0.3041,,OCCc1ccccc1,Solvent,0.6959,,0.9909900000000004,0.00026,,,10.1021/je050085p
dens_2223028644598966995,298.15,101.0,Liquid,2,CCC(C)=O,Solvent,0.7604,,CCN(CC)CC,Solvent,0.2396,,0.7738830000000002,9.900000000000003e-05,,,10.1016/j.tca.2010.09.004
dhmix_2223332691853851893,303.0,101.0,Liquid,2,C=C(C)[C@H]1CC=C(C)CC1,Solvent,0.54,,CCCCCO,Solvent,0.46,,,,0.858,0.0345,10.1016/j.fluid.2010.03.001
dhmix_2223448807701175683,308.15,101.0,Liquid,2,CCOCCO,Solvent,0.7336,,c1ccccc1,Solvent,0.2663999999999999,,,,0.2326,0.0033,10.1016/j.fluid.2006.04.016
dhmix_2225217583829856326,298.15,101.0,Liquid,2,CCC(C)=O,Solvent,0.7324,,CN1CCCC1=O,Solvent,0.2675999999999999,,,,-0.0861,0.0029,10.1021/je900262t
dhmix_2226273325907463590,313.15,101.0,Liquid,2,C1CCCCC1,Solvent,0.1003,,Cc1ccccc1,Solvent,0.8996999999999999,,,,0.2015,0.0015,10.1016/j.jct.2008.12.004
dhmix_2227498262106166034,298.15,101.0,Liquid,2,CCCCCC,Solvent,0.4723,,Cc1ccccc1,Solvent,0.5277000000000001,,,,0.5467,0.00715,10.1016/j.jct.2006.08.011
dhmix_2228094394921606483,298.15,101.0,Liquid,2,CC(C)CC(C)(C)C,Solvent,0.4999,,CCCCO,Solvent,0.5001,,,,0.5938,0.0027,10.1016/j.fluid.2012.06.031
dens_2228328088013951520,298.15,100.0,Liquid,2,CCCCN,Solvent,0.7552,,CN(C)C=O,Solvent,0.2448,,0.7762150000000002,0.000949,,,10.1021/acs.jced.5b00802
dhmix_2230461167144905400,298.15,101.3,Liquid,2,Clc1ccccc1,Solvent,0.4666,,c1ccccc1,Solvent,0.5334,,,,-0.0057,0.0004,10.1021/je7002447
dens_2231357113332815885,313.15,101.0,Liquid,2,C1CCCCC1,Solvent,0.0999999999999999,,Cc1ccccc1,Solvent,0.9,,0.8378000000000001,0.00025,,,10.1021/acs.jced.7b01003
dhmix_2231962283354417516,298.15,101.0,Liquid,2,CO,Solvent,0.3,,O,Solvent,0.7,,,,-0.85,0.005,10.1016/j.tca.2006.02.028
dens_2238737208081810522,308.15,101.0,Liquid,2,C1COCCO1,Solvent,0.8357,,Cc1ccccc1Cl,Solvent,0.1643,,1.0256,0.0005,,,10.1021/je400722h
dhmix_2239499828882510563,298.15,101.0,Liquid,2,BrCCCBr,Solvent,0.7354,,COC=O,Solvent,0.2646,,,,0.7435,0.00655,10.1016/j.jct.2006.05.004
dhmix_2240169033796492308,308.15,101.0,Liquid,2,C1CCOCC1,Solvent,0.8262,,Cc1ccncc1,Solvent,0.1737999999999999,,,,0.0948,0.001,10.1016/j.tca.2011.02.002
dens_2241976923870414456,298.15,101.0,Liquid,2,BrCCBr,Solvent,0.73,,CCCCOC(=O)CCC,Solvent,0.27,,1.6231500000000003,0.000405,,,10.1016/j.jct.2009.05.006
dhmix_2243364046911235061,298.15,101.0,Liquid,2,CN(C)C=O,Solvent,0.701,,ClCCCCCl,Solvent,0.299,,,,-0.052,0.002,10.1016/j.jct.2007.06.017
dens_2246336632481162544,293.15,100.0,Liquid,2,C=CCCCC,Solvent,0.1001,,CCCCO,Solvent,0.8999,,0.7924000000000002,0.00035,,,10.1021/je301301j
dhmix_2247563856032630788,298.15,101.3,Liquid,2,CC(C)CO,Solvent,0.7021,,CCCCBr,Solvent,0.2979,,,,0.891,0.0095,10.1021/je020110g
dens_2250468875937953939,298.15,100.0,Liquid,2,CC(C)CC(C)(C)C,Solvent,0.5411,,COC(C)=O,Solvent,0.4589,,0.7495700000000002,0.000505,,,10.1021/acs.jced.5b00813
dens_2251112128718902824,293.15,101.0,Liquid,2,CC#N,Solvent,0.7,,CCCCCO,Solvent,0.3,,0.7924200000000001,0.000165,,,10.1021/je050519g
dens_2252952836608660241,298.0,100.0,Liquid,2,CC(=O)N(C)C,Solvent,0.3002,,ClCCCCCCCl,Solvent,0.6998,,1.0345000000000002,0.0015,,,10.1021/je700339f
dens_2255668749906392589,298.15,100.8,Liquid,2,CC(C)=O,Solvent,0.25,,CCO,Solvent,0.75,,0.7861600000000002,0.000115,,,10.1021/je050010l
dens_2255732535750571024,298.15,100.0,Liquid,2,CCCCCCN,Solvent,0.2944,,CN(C)C=O,Solvent,0.7056,,0.8676880000000002,0.001057,,,10.1021/acs.jced.5b00802
dens_2255735221638789725,303.15,100.0,Liquid,2,CCO,Solvent,0.2637,,Cc1cccc(O)c1,Solvent,0.7363,,0.9852300000000004,0.0006,,,10.1016/j.jct.2018.12.039
dhmix_2256799670990520920,308.15,101.0,Liquid,2,Cc1ccccc1N,Solvent,0.2715,,Cc1ccncc1,Solvent,0.7284999999999999,,,,-1.1791,0.02405,10.1016/j.jct.2010.12.028
dhmix_2264841772170737358,298.15,101.3,Liquid,2,C1COCO1,Solvent,0.2,,O=C1CCCC1,Solvent,0.8,,,,-0.00853,0.000425,10.1021/je034223r
dhmix_2266873264910911503,308.15,100.0,Liquid,2,CN(C)C=O,Solvent,0.2743,,Cc1ccccc1Cl,Solvent,0.7257,,,,0.373,0.004,10.1016/j.jct.2013.12.006
dhmix_2267472200773073062,298.15,101.0,Liquid,2,CCC(C)(C)O,Solvent,0.7994,,CCOC(C)(C)CC,Solvent,0.2006,,,,0.448,0.0073,10.1021/je300670n
dens_2267524954068229412,298.15,101.0,Liquid,2,C1CCCCC1,Solvent,0.4792999999999999,,CCCCCC,Solvent,0.5207,,0.7105500000000001,0.001555,,,10.1016/j.jct.2005.02.006
dens_2270126225660880208,298.15,101.0,Liquid,2,C1CCCCC1,Solvent,0.6997,,C1COCCO1,Solvent,0.3003,,0.8305800000000002,0.0001,,,10.1016/j.jct.2005.09.004
dhmix_2270312696338214875,298.15,101.0,Liquid,2,BrCCBr,Solvent,0.2841,,CCCCOC(=O)CCC,Solvent,0.7159,,,,-0.054,0.001,10.1016/j.jct.2009.05.006
dhmix_2274345585454500013,303.15,101.0,Liquid,2,CC(C)CC(C)(C)C,Solvent,0.7747999999999999,,CC(C)OC(C)C,Solvent,0.2252,,,,0.132161,0.001556,10.1021/je9001416
dhmix_2275458711026793682,298.15,101.0,Liquid,2,CC(=O)N(C)C,Solvent,0.702,,ClCCCl,Solvent,0.298,,,,-0.706,0.004,10.1016/j.jct.2007.06.017
dhmix_2277621656103946761,298.15,101.0,Liquid,2,CCCCCl,Solvent,0.787,,CN1CCCC1=O,Solvent,0.213,,,,0.081,0.002,10.1016/j.jct.2008.01.024
dens_2277998371817648383,298.15,101.3,Liquid,2,CC(C)CC(C)(C)C,Solvent,0.2389,,COC(C)=O,Solvent,0.7611,,0.8248000000000002,0.0001,,,10.1021/acs.jced.9b00668
dens_2278672412851985187,298.15,101.3,Liquid,2,O,Solvent,0.7496,,OCCCCO,Solvent,0.2503999999999999,,1.0206500000000005,0.000165,,,10.1021/je0340755
dens_2281829492339364815,298.15,100.0,Liquid,2,CCCCCCCCCl,Solvent,0.4979,,CN1CCCC1=O,Solvent,0.5021,,0.9269000000000002,0.00035,,,10.1021/je7003758
dhmix_2284124609531437236,298.15,101.0,Liquid,2,BrCCCBr,Solvent,0.2312999999999999,,COC(C)=O,Solvent,0.7687,,,,0.2115,0.0024,10.1016/j.jct.2006.05.004
dhmix_2284240499165965129,298.15,101.0,Liquid,2,CCOC(C)(C)C,Solvent,0.2489,,Cc1ccccc1,Solvent,0.7511,,,,-0.0324,0.0005,10.1016/j.jct.2008.12.004
dens_2284917555336128749,298.15,101.0,Liquid,2,CN1CCCCC1,Solvent,0.2452,,O,Solvent,0.7548,,0.9038110000000004,9.700000000000004e-05,,,10.1016/j.fluid.2010.05.001
dens_2285510608531549737,298.15,101.0,Liquid,2,CC(C)(C)O,Solvent,0.7511,,OC1=NCCC1,Solvent,0.2489,,0.8505700000000003,0.000215,,,10.1021/je801006q
dens_2285612977652405386,293.15,101.0,Liquid,2,CC#N,Solvent,0.5003,,CCCCCO,Solvent,0.4997,,0.7996400000000001,0.000185,,,10.1021/je050519g
dhmix_2285622442573640943,303.15,101.0,Liquid,2,CCCCCCC,Solvent,0.2423999999999999,,c1ccccc1,Solvent,0.7576,,,,0.7775,0.0044,10.1016/j.tca.2013.01.028
dens_2286642316974038157,298.15,101.0,Liquid,2,C1CCOCC1,Solvent,0.7279,,Cc1ccccc1N,Solvent,0.2721,,0.91866,0.000285,,,10.1016/j.tca.2011.06.020
dens_2288531655601378815,298.15,101.0,Liquid,2,CO,Solvent,0.4997,,O,Solvent,0.5003,,0.8816900000000003,0.000165,,,10.1016/j.jct.2007.05.004
dens_2291142934741731228,298.15,101.33,Liquid,2,c1cc[nH]c1,Solvent,0.7554,,c1ccncc1,Solvent,0.2446,,0.9676900000000004,5.5000000000000016e-05,,,10.1016/j.fluid.2013.10.029
dens_2291552469578224388,298.15,100.0,Liquid,2,C1CCOCC1,Solvent,0.254,,O=C1CCCCCC1,Solvent,0.746,,0.9355100000000002,0.00051,,,10.1021/acs.jced.6b00606
dens_2291672320986448622,298.15,101.0,Liquid,2,CCCOC=O,Solvent,0.7281,,ClCCCl,Solvent,0.2719,,0.9794600000000002,0.001275,,,10.1016/j.jct.2008.10.007
dhmix_2293009853272225890,308.15,101.0,Liquid,2,C1CCOCC1,Solvent,0.7413,,Cc1ccccc1,Solvent,0.2587,,,,-0.1629,0.0019,10.1016/j.jct.2010.07.016
dens_2297896841160551736,298.15,100.8,Liquid,2,CC(C)=O,Solvent,0.75,,CCO,Solvent,0.25,,0.7859000000000002,0.000115,,,10.1021/je050010l
dhmix_2300466287518219540,298.15,100.0,Liquid,2,CCCCCC(C)=O,Solvent,0.492,,CCN(CC)CC,Solvent,0.508,,,,0.419,0.0045,10.1016/j.fluid.2013.07.037
dhmix_2302049217001053595,308.15,101.0,Liquid,2,COc1ccccc1,Solvent,0.7398,,OCc1ccccc1,Solvent,0.2602,,,,1.0539,0.0113,10.1021/je050085p
dens_2302081743626389180,298.15,101.0,Liquid,2,CC#N,Solvent,0.5001,,c1ccccc1,Solvent,0.4999,,0.8384600000000002,7.500000000000002e-05,,,10.1016/j.fluid.2015.01.002
dhmix_2304151688900072621,298.15,101.0,Liquid,2,CCCCCCCCCl,Solvent,0.498,,CN(C)C=O,Solvent,0.502,,,,1.087,0.0045,10.1016/j.jct.2007.01.017
